Tijd (s)	Kracht (N)	Verplaatsing (mm)
3,785	-75,5	-0,8
3,799	-75,5	-0,801
3,815	-75,5	-0,802
3,833	-76	-0,803
3,852	-76	-0,804
3,87	-76	-0,805
3,889	-76	-0,806
3,913	-76,5	-0,806
3,928	-76,5	-0,807
3,943	-76,5	-0,808
3,957	-76,5	-0,809
3,975	-76,5	-0,81
3,994	-76,5	-0,81
4,009	-76,5	-0,812
4,03	-76,5	-0,812
4,05	-77	-0,813
4,067	-77	-0,814
4,082	-77	-0,815
4,097	-77	-0,816
4,11	-77	-0,816
4,13	-77	-0,817
4,144	-77	-0,818
4,157	-77	-0,819
4,174	-77,5	-0,819
4,186	-77,5	-0,82
4,2	-77,5	-0,82
4,212	-77,5	-0,821
4,224	-77,5	-0,822
4,236	-77,5	-0,822
4,248	-77,5	-0,823
4,261	-77,5	-0,824
4,273	-77,5	-0,824
4,286	-77,5	-0,825
4,299	-78	-0,826
4,312	-78	-0,826
4,324	-78	-0,827
4,339	-78	-0,828
4,356	-78	-0,828
4,371	-78	-0,83
4,389	-78	-0,831
4,413	-78	-0,832
4,428	-78,5	-0,832
4,441	-78,5	-0,833
4,455	-78,5	-0,834
4,469	-78,5	-0,834
4,486	-78,5	-0,835
4,498	-78,5	-0,836
4,51	-78,5	-0,836
4,524	-78,5	-0,837
4,54	-78,5	-0,838
4,558	-78,5	-0,839
4,574	-79	-0,84
4,588	-79	-0,84
4,602	-79	-0,841
4,616	-79	-0,842
4,628	-79	-0,842
4,641	-79	-0,843
4,658	-79	-0,844
4,675	-79	-0,844
4,69	-79	-0,845
4,705	-79	-0,846
4,717	-79	-0,846
4,729	-79	-0,847
4,746	-79	-0,848
4,758	-79	-0,849
4,773	-79	-0,849
4,789	-79,5	-0,85
4,806	-79,5	-0,851
4,821	-79,5	-0,852
4,835	-79,5	-0,853
4,853	-79,5	-0,854
4,871	-79,5	-0,854
4,892	-79,5	-0,855
4,905	-79,5	-0,856
